user_id,name,age,location,signup_date,signup_month,app_open_count,days_active_per_month,last_transaction_date,activity_level
857,Jason Peterson,26,New Charlene,2025-02-15,2025-02,,,,
858,Deanna Lewis,19,Jaredshire,2024-10-14,2024-10,,,,
859,Debbie Thomas,46,Brendaland,2025-03-06,2025-03,39.0,25.0,2025-06-16,High Activity
860,Michelle Hall,53,East Bonniehaven,2025-01-15,2025-01,91.0,20.0,2025-05-15,Medium Activity
861,David Hernandez,55,Chapmanburgh,2024-07-23,2024-07,191.0,26.0,2025-07-01,High Activity
862,Sarah Butler,57,Melissaland,2023-12-09,2023-12,38.0,8.0,2025-05-15,Low Activity
863,Jimmy Brown,59,Christophermouth,2024-04-29,2024-04,,,,
864,Jean West,45,Douglasburgh,2023-07-31,2023-07,190.0,25.0,2025-06-04,High Activity
865,Julie Ross,19,Kimberlyberg,2023-07-28,2023-07,102.0,18.0,2025-06-07,Medium Activity
865,Julie Ross,19,Kimberlyberg,2023-07-28,2023-07,227.0,9.0,2025-06-06,Low Activity
866,Adam Parker,30,Ryanview,2024-07-14,2024-07,63.0,5.0,2025-06-18,Low Activity
867,Mark Oconnor,58,Susanfurt,2024-12-16,2024-12,,,,
868,Jim Fox,26,Youngport,2024-09-03,2024-09,136.0,28.0,2025-05-16,High Activity
869,Kevin Miller,47,Lake Stephen,2024-12-20,2024-12,72.0,22.0,2025-07-04,High Activity
869,Kevin Miller,47,Lake Stephen,2024-12-20,2024-12,234.0,14.0,2025-06-11,Medium Activity
869,Kevin Miller,47,Lake Stephen,2024-12-20,2024-12,288.0,17.0,2025-05-20,Medium Activity
869,Kevin Miller,47,Lake Stephen,2024-12-20,2024-12,280.0,17.0,2025-05-12,Medium Activity
870,Felicia Osborne,22,Patelmouth,2023-08-13,2023-08,126.0,25.0,2025-05-31,High Activity
871,Chad Wolf,49,Brookeville,2025-01-21,2025-01,187.0,20.0,2025-05-13,Medium Activity
872,Ryan Smith,19,South Michelle,2024-07-12,2024-07,,,,
873,Kathleen Mayer,53,New Christinemouth,2023-07-19,2023-07,,,,
874,Crystal Hernandez,58,New Williamtown,2025-01-22,2025-01,239.0,21.0,2025-06-14,High Activity
874,Crystal Hernandez,58,New Williamtown,2025-01-22,2025-01,177.0,28.0,2025-06-24,High Activity
874,Crystal Hernandez,58,New Williamtown,2025-01-22,2025-01,237.0,26.0,2025-06-07,High Activity
875,Samantha Williams,46,Port Jessica,2023-09-19,2023-09,,,,
876,Barbara Leon,19,South Timothy,2024-01-01,2024-01,209.0,18.0,2025-07-03,Medium Activity
876,Barbara Leon,19,South Timothy,2024-01-01,2024-01,43.0,18.0,2025-05-13,Medium Activity
876,Barbara Leon,19,South Timothy,2024-01-01,2024-01,47.0,24.0,2025-06-04,High Activity
877,Sean Thomas,47,Boydbury,2025-07-03,2025-07,17.0,7.0,2025-05-20,Low Activity
877,Sean Thomas,47,Boydbury,2025-07-03,2025-07,97.0,5.0,2025-06-24,Low Activity
878,Cindy Woodward,26,Campbellshire,2024-01-29,2024-01,,,,
879,Thomas Shelton,20,Paceton,2023-09-28,2023-09,,,,
880,Jonathan Hays,45,North Carol,2025-01-28,2025-01,91.0,22.0,2025-06-14,High Activity
881,Tammy Black,20,Michaeltown,2024-12-30,2024-12,221.0,10.0,2025-06-10,Low Activity
882,Shelly Miller,47,Port Kimberly,2025-04-25,2025-04,287.0,29.0,2025-06-13,High Activity
883,Brenda Jennings,44,Karamouth,2023-12-13,2023-12,108.0,15.0,2025-06-29,Medium Activity
883,Brenda Jennings,44,Karamouth,2023-12-13,2023-12,171.0,23.0,2025-07-04,High Activity
884,Michael Green,19,Katieburgh,2023-08-06,2023-08,25.0,11.0,2025-06-26,Medium Activity
884,Michael Green,19,Katieburgh,2023-08-06,2023-08,154.0,26.0,2025-07-02,High Activity
885,Courtney White,58,Michaelport,2023-07-25,2023-07,295.0,17.0,2025-06-20,Medium Activity
885,Courtney White,58,Michaelport,2023-07-25,2023-07,74.0,29.0,2025-06-23,High Activity
886,James Mcdowell,45,Lake Kayla,2023-11-17,2023-11,74.0,25.0,2025-06-10,High Activity
887,Alejandra Gross,52,New Nancy,2024-06-05,2024-06,,,,
888,Kyle Thompson,19,West Jessica,2023-10-29,2023-10,,,,
889,Judith King,24,New Crystalmouth,2025-06-04,2025-06,146.0,25.0,2025-05-09,High Activity
890,Brandi Houston DVM,55,Brandiville,2024-05-01,2024-05,,,,
891,Justin Chapman,19,New George,2025-02-19,2025-02,,,,
892,James Cortez,33,North Erikshire,2023-10-01,2023-10,106.0,5.0,2025-06-01,Low Activity
893,Lori Rodriguez,45,Ericborough,2023-10-10,2023-10,,,,
894,Tamara Browning,28,West John,2024-01-05,2024-01,187.0,16.0,2025-07-04,Medium Activity
894,Tamara Browning,28,West John,2024-01-05,2024-01,278.0,13.0,2025-06-28,Medium Activity
894,Tamara Browning,28,West John,2024-01-05,2024-01,24.0,10.0,2025-06-12,Low Activity
895,Gina Jackson,58,South Marcusville,2023-10-10,2023-10,,,,
896,Autumn Bush,29,New Jeffrey,2024-08-02,2024-08,,,,
897,Stephanie Williams,18,Kathleenberg,2025-02-11,2025-02,183.0,16.0,2025-05-19,Medium Activity
898,Felicia Williams,34,South Vanessatown,2025-06-21,2025-06,65.0,9.0,2025-05-19,Low Activity
899,David Johnson,19,Jenniferberg,2024-11-03,2024-11,274.0,9.0,2025-05-15,Low Activity
899,David Johnson,19,Jenniferberg,2024-11-03,2024-11,164.0,10.0,2025-06-14,Low Activity
900,Janice Spencer,19,Lake Shannonport,2025-03-08,2025-03,,,,
901,Alan Fuentes,32,Kyliebury,2025-01-27,2025-01,230.0,11.0,2025-07-04,Medium Activity
901,Alan Fuentes,32,Kyliebury,2025-01-27,2025-01,169.0,14.0,2025-05-13,Medium Activity
901,Alan Fuentes,32,Kyliebury,2025-01-27,2025-01,263.0,23.0,2025-06-18,High Activity
902,Kyle Gregory,22,North Michelle,2023-08-13,2023-08,84.0,28.0,2025-06-16,High Activity
903,Crystal Melendez,27,Lake Ashley,2024-08-02,2024-08,31.0,6.0,2025-05-27,Low Activity
904,Jennifer Chan,54,Port Ian,2024-11-15,2024-11,,,,
905,Melinda Henry,59,South Kennethfurt,2024-03-29,2024-03,298.0,14.0,2025-07-01,Medium Activity
905,Melinda Henry,59,South Kennethfurt,2024-03-29,2024-03,60.0,15.0,2025-06-09,Medium Activity
906,Ryan Davis,26,Jonesburgh,2025-06-20,2025-06,165.0,19.0,2025-05-10,Medium Activity
907,Amy Barnes,19,Freychester,2023-11-15,2023-11,219.0,21.0,2025-05-12,High Activity
908,Robert Anderson,40,North Laurastad,2023-12-15,2023-12,11.0,12.0,2025-05-19,Medium Activity
908,Robert Anderson,40,North Laurastad,2023-12-15,2023-12,161.0,28.0,2025-05-28,High Activity
909,Mark Rodriguez,58,South Arthur,2023-12-14,2023-12,178.0,23.0,2025-05-11,High Activity
909,Mark Rodriguez,58,South Arthur,2023-12-14,2023-12,119.0,15.0,2025-06-14,Medium Activity
910,Lori Hodge,49,North Katherine,2024-01-12,2024-01,,,,
911,Cheryl Williams,50,New Jessicafort,2025-03-21,2025-03,164.0,8.0,2025-06-08,Low Activity
912,Amber Baker,18,Collierport,2025-03-16,2025-03,296.0,19.0,2025-05-26,Medium Activity
912,Amber Baker,18,Collierport,2025-03-16,2025-03,18.0,17.0,2025-06-11,Medium Activity
913,Julie Sullivan,21,Myersside,2025-05-09,2025-05,287.0,16.0,2025-06-16,Medium Activity
914,Dr. Ashlee Frank,33,Deborahmouth,2024-09-08,2024-09,44.0,26.0,2025-06-15,High Activity
915,Joseph Zuniga,44,New Christinemouth,2024-03-26,2024-03,,,,
916,Christopher Kirby,24,East Crystal,2023-11-07,2023-11,182.0,28.0,2025-05-31,High Activity
916,Christopher Kirby,24,East Crystal,2023-11-07,2023-11,237.0,8.0,2025-07-01,Low Activity
917,Randy Conner,25,Perryhaven,2024-02-02,2024-02,,,,
918,Jason Barker,57,North Gregory,2024-01-11,2024-01,113.0,10.0,2025-06-11,Low Activity
918,Jason Barker,57,North Gregory,2024-01-11,2024-01,191.0,23.0,2025-05-31,High Activity
919,Vincent Thornton,23,Port Alex,2024-08-28,2024-08,,,,
920,Tracy Silva,52,New Christopherstad,2024-12-06,2024-12,195.0,11.0,2025-05-21,Medium Activity
920,Tracy Silva,52,New Christopherstad,2024-12-06,2024-12,130.0,10.0,2025-05-11,Low Activity
921,Brandon Rosario,59,Melindaville,2024-04-04,2024-04,285.0,11.0,2025-06-01,Medium Activity
922,Monique Conley,48,Veronicaland,2024-05-17,2024-05,,,,
923,Natalie Thomas,59,Changbury,2025-05-18,2025-05,133.0,15.0,2025-06-21,Medium Activity
923,Natalie Thomas,59,Changbury,2025-05-18,2025-05,253.0,5.0,2025-05-06,Low Activity
924,Brett Klein,32,Christinemouth,2023-12-27,2023-12,,,,
925,Emily Walls,32,Monicabury,2023-10-12,2023-10,,,,
926,Patrick Duran,25,West Jamesborough,2025-05-10,2025-05,200.0,7.0,2025-05-21,Low Activity
927,Elizabeth Rodriguez,18,New Andrea,2024-09-03,2024-09,,,,
928,Dominique Costa,42,West Michael,2023-12-12,2023-12,182.0,29.0,2025-06-07,High Activity
929,Julie Mccann,25,Jennifertown,2024-10-17,2024-10,32.0,11.0,2025-06-06,Medium Activity
930,Jeremy Harris,50,West Seth,2024-03-29,2024-03,,,,
931,Heidi Wilkins,41,South Emmafort,2025-03-27,2025-03,174.0,20.0,2025-05-17,Medium Activity
932,Alicia Jordan,19,Laurenshire,2025-02-08,2025-02,239.0,10.0,2025-06-14,Low Activity
933,Andrew Horn,46,Petersonville,2023-11-27,2023-11,246.0,7.0,2025-06-13,Low Activity
934,Amber Nelson,56,Johnmouth,2024-12-05,2024-12,,,,
935,Tiffany Turner,20,Lake Christopherstad,2024-10-02,2024-10,258.0,24.0,2025-05-07,High Activity
936,Gail Anderson,46,East Veronicafort,2025-05-04,2025-05,65.0,11.0,2025-06-20,Medium Activity
937,Cynthia Wagner,29,Lake Jamietown,2025-05-27,2025-05,,,,
938,Kenneth Holden,27,Port Carolynfort,2023-11-10,2023-11,160.0,20.0,2025-05-07,Medium Activity
938,Kenneth Holden,27,Port Carolynfort,2023-11-10,2023-11,299.0,15.0,2025-06-10,Medium Activity
938,Kenneth Holden,27,Port Carolynfort,2023-11-10,2023-11,235.0,19.0,2025-06-24,Medium Activity
939,Jason Jackson,25,East Jenna,2024-03-28,2024-03,58.0,6.0,2025-06-02,Low Activity
940,Kimberly Strickland,36,New Kelly,2023-11-15,2023-11,129.0,11.0,2025-06-01,Medium Activity
940,Kimberly Strickland,36,New Kelly,2023-11-15,2023-11,174.0,13.0,2025-05-07,Medium Activity
941,Kenneth Hensley,26,Douglasburgh,2024-08-03,2024-08,288.0,5.0,2025-05-13,Low Activity
941,Kenneth Hensley,26,Douglasburgh,2024-08-03,2024-08,207.0,29.0,2025-05-16,High Activity
941,Kenneth Hensley,26,Douglasburgh,2024-08-03,2024-08,283.0,17.0,2025-06-10,Medium Activity
942,Monica Thomas,41,Amandaview,2024-08-14,2024-08,,,,
943,Sydney Cook,18,Thomasmouth,2023-09-07,2023-09,192.0,26.0,2025-06-02,High Activity
943,Sydney Cook,18,Thomasmouth,2023-09-07,2023-09,122.0,15.0,2025-05-26,Medium Activity
944,Lindsay White,49,Maysborough,2025-05-29,2025-05,,,,
945,Gary Thompson,43,Romerohaven,2023-09-20,2023-09,241.0,15.0,2025-06-24,Medium Activity
945,Gary Thompson,43,Romerohaven,2023-09-20,2023-09,130.0,12.0,2025-07-01,Medium Activity
945,Gary Thompson,43,Romerohaven,2023-09-20,2023-09,216.0,15.0,2025-06-15,Medium Activity
946,Alexis Brandt,55,South Courtney,2025-05-04,2025-05,80.0,10.0,2025-06-04,Low Activity
946,Alexis Brandt,55,South Courtney,2025-05-04,2025-05,137.0,15.0,2025-05-08,Medium Activity
946,Alexis Brandt,55,South Courtney,2025-05-04,2025-05,177.0,13.0,2025-05-14,Medium Activity
946,Alexis Brandt,55,South Courtney,2025-05-04,2025-05,280.0,5.0,2025-05-16,Low Activity
947,Chelsea Adams,43,North Zachary,2023-07-23,2023-07,229.0,26.0,2025-05-11,High Activity
948,Gregory Ferguson,52,Port Joshua,2024-03-07,2024-03,,,,
949,Fernando Kim,51,Christopherport,2024-06-04,2024-06,,,,
950,Nina Ramos,43,Port Rachelmouth,2025-02-08,2025-02,,,,
951,Dr. Jeffrey Jones DDS,45,Michaelborough,2025-05-17,2025-05,282.0,15.0,2025-06-01,Medium Activity
951,Dr. Jeffrey Jones DDS,45,Michaelborough,2025-05-17,2025-05,52.0,28.0,2025-06-19,High Activity
951,Dr. Jeffrey Jones DDS,45,Michaelborough,2025-05-17,2025-05,85.0,28.0,2025-05-26,High Activity
952,Patrick Macdonald,42,Stephenfort,2024-11-12,2024-11,,,,
953,Peter Davis,47,Patriciaside,2025-02-11,2025-02,157.0,5.0,2025-06-25,Low Activity
954,Robert Gray,22,Yatesport,2024-07-26,2024-07,238.0,18.0,2025-06-22,Medium Activity
955,John Jones,37,Rosechester,2024-11-11,2024-11,166.0,27.0,2025-06-18,High Activity
956,Brian Escobar,56,Jacobfurt,2024-07-20,2024-07,256.0,26.0,2025-06-28,High Activity
957,Richard Rodriguez,56,Beanhaven,2023-11-04,2023-11,180.0,22.0,2025-07-01,High Activity
958,Mr. Joshua Morrison,52,New Stephanieborough,2025-01-19,2025-01,,,,
959,Danielle Anderson,42,Kylemouth,2023-07-21,2023-07,155.0,20.0,2025-05-24,Medium Activity
960,Timothy Foster,45,South Jason,2025-06-18,2025-06,,,,
961,Bailey Bennett,49,North Jason,2024-12-04,2024-12,286.0,14.0,2025-05-06,Medium Activity
961,Bailey Bennett,49,North Jason,2024-12-04,2024-12,189.0,20.0,2025-07-03,Medium Activity
962,Jacob Chavez,57,Luisstad,2025-03-03,2025-03,256.0,19.0,2025-05-17,Medium Activity
962,Jacob Chavez,57,Luisstad,2025-03-03,2025-03,204.0,24.0,2025-06-15,High Activity
963,Brittany Rojas,31,Holmesview,2025-02-26,2025-02,178.0,24.0,2025-07-02,High Activity
963,Brittany Rojas,31,Holmesview,2025-02-26,2025-02,255.0,28.0,2025-06-30,High Activity
964,Darlene Garcia,18,Webbburgh,2025-02-06,2025-02,,,,
965,Denise Brown,59,Reynoldsberg,2025-03-07,2025-03,,,,
966,Ashley Boyer,55,Prattbury,2023-07-30,2023-07,153.0,26.0,2025-06-02,High Activity
967,Dylan Murray,56,Port Mark,2023-12-18,2023-12,,,,
968,Kristin Smith,28,Lake Michelle,2025-06-19,2025-06,265.0,24.0,2025-06-23,High Activity
968,Kristin Smith,28,Lake Michelle,2025-06-19,2025-06,150.0,27.0,2025-06-04,High Activity
969,Luis Martin,22,West Sharonchester,2025-02-01,2025-02,209.0,22.0,2025-06-09,High Activity
970,Ashley Smith,34,Millerfort,2023-10-30,2023-10,,,,
971,Dan Hart,24,Wyattside,2024-04-29,2024-04,,,,
972,James Gonzalez,30,Bellhaven,2024-01-18,2024-01,220.0,12.0,2025-05-12,Medium Activity
972,James Gonzalez,30,Bellhaven,2024-01-18,2024-01,102.0,10.0,2025-05-20,Low Activity
973,Selena Bennett,23,North Brett,2023-12-21,2023-12,138.0,26.0,2025-05-12,High Activity
973,Selena Bennett,23,North Brett,2023-12-21,2023-12,47.0,28.0,2025-05-13,High Activity
973,Selena Bennett,23,North Brett,2023-12-21,2023-12,65.0,8.0,2025-06-05,Low Activity
974,Samantha Bernard MD,35,Annshire,2025-03-31,2025-03,117.0,26.0,2025-06-14,High Activity
974,Samantha Bernard MD,35,Annshire,2025-03-31,2025-03,80.0,9.0,2025-05-15,Low Activity
975,Amy Sanchez,49,Maysfort,2024-03-11,2024-03,180.0,14.0,2025-05-06,Medium Activity
975,Amy Sanchez,49,Maysfort,2024-03-11,2024-03,283.0,14.0,2025-06-24,Medium Activity
976,Barbara Swanson,46,South Christophermouth,2025-01-20,2025-01,233.0,17.0,2025-05-12,Medium Activity
977,Diane Pena,19,East Philip,2023-10-08,2023-10,124.0,9.0,2025-05-24,Low Activity
977,Diane Pena,19,East Philip,2023-10-08,2023-10,103.0,26.0,2025-05-11,High Activity
977,Diane Pena,19,East Philip,2023-10-08,2023-10,246.0,14.0,2025-05-06,Medium Activity
978,Gabriel Hawkins,31,South Ryan,2023-11-18,2023-11,168.0,14.0,2025-05-24,Medium Activity
979,Heather Kelly,48,New Christopherburgh,2023-10-08,2023-10,,,,
980,Hannah Blankenship,42,Benjaminview,2024-11-27,2024-11,31.0,7.0,2025-07-04,Low Activity
980,Hannah Blankenship,42,Benjaminview,2024-11-27,2024-11,141.0,22.0,2025-05-06,High Activity
981,Scott Williams,48,South Melissahaven,2025-01-19,2025-01,,,,
982,Michael Elliott,57,New Brittanyberg,2023-07-29,2023-07,282.0,10.0,2025-06-05,Low Activity
982,Michael Elliott,57,New Brittanyberg,2023-07-29,2023-07,188.0,29.0,2025-05-26,High Activity
982,Michael Elliott,57,New Brittanyberg,2023-07-29,2023-07,170.0,8.0,2025-06-25,Low Activity
983,Julie Smith,49,Maddenchester,2024-07-22,2024-07,231.0,28.0,2025-07-02,High Activity
983,Julie Smith,49,Maddenchester,2024-07-22,2024-07,165.0,5.0,2025-06-21,Low Activity
984,Austin Todd,26,New Brenda,2025-01-04,2025-01,276.0,19.0,2025-06-13,Medium Activity
984,Austin Todd,26,New Brenda,2025-01-04,2025-01,201.0,18.0,2025-06-21,Medium Activity
985,Susan Allen,18,West Williambury,2025-02-15,2025-02,295.0,6.0,2025-05-09,Low Activity
986,Ian Cooper,33,East Susan,2023-09-01,2023-09,,,,
987,Jamie Snow,54,New Virginiaborough,2023-11-02,2023-11,22.0,28.0,2025-05-30,High Activity
987,Jamie Snow,54,New Virginiaborough,2023-11-02,2023-11,144.0,24.0,2025-06-29,High Activity
988,Mary Santiago,52,West Yvonnestad,2023-07-27,2023-07,283.0,22.0,2025-06-07,High Activity
989,Lawrence Ray,33,Williamchester,2023-07-14,2023-07,186.0,19.0,2025-06-27,Medium Activity
989,Lawrence Ray,33,Williamchester,2023-07-14,2023-07,75.0,10.0,2025-05-28,Low Activity
989,Lawrence Ray,33,Williamchester,2023-07-14,2023-07,160.0,12.0,2025-05-27,Medium Activity
990,Ryan Baker,50,North George,2023-09-26,2023-09,89.0,6.0,2025-06-01,Low Activity
991,Jennifer Gibbs,26,Samanthamouth,2023-07-14,2023-07,149.0,24.0,2025-05-14,High Activity
991,Jennifer Gibbs,26,Samanthamouth,2023-07-14,2023-07,126.0,21.0,2025-06-01,High Activity
991,Jennifer Gibbs,26,Samanthamouth,2023-07-14,2023-07,244.0,22.0,2025-05-12,High Activity
992,Jesse Mosley,37,Lake Jose,2024-08-18,2024-08,,,,
993,Peter Baker,26,East Aarontown,2024-09-09,2024-09,218.0,22.0,2025-06-05,High Activity
994,Michael Parsons,43,Martinstad,2025-05-13,2025-05,45.0,9.0,2025-06-24,Low Activity
995,Amber Cross,24,Tammymouth,2024-05-27,2024-05,,,,
996,Juan Hopkins,40,Joshuatown,2024-10-22,2024-10,,,,
997,Jessica Black,46,Dakotachester,2025-01-17,2025-01,90.0,7.0,2025-05-30,Low Activity
998,Daniel Ramirez,35,Alihaven,2024-09-10,2024-09,,,,
999,Joel Mendoza,34,Robertatown,2025-04-03,2025-04,286.0,15.0,2025-06-17,Medium Activity
999,Joel Mendoza,34,Robertatown,2025-04-03,2025-04,217.0,17.0,2025-06-29,Medium Activity
1000,Kayla Mata,25,Lake Sarah,2025-04-05,2025-04,264.0,11.0,2025-05-21,Medium Activity
